datetime,ciudad,dominio,temperatura,precipitacion,precipitacion_acumulada,radiacion_solar,agua_precipitable,vel_viento10m,dir_viento10m,humedad_relativa
2021-07-04 21:00:00,Caborca,d01,31,0.0,12.1,0,54.0,10,89,55
2021-07-04 22:00:00,Caborca,d01,29,0.0,12.1,0,54.1,12,111,64
2021-07-04 23:00:00,Caborca,d01,29,0.0,12.1,0,56.0,5,94,63
2021-07-05 00:00:00,Caborca,d01,28,0.0,12.1,0,56.0,6,67,66
2021-07-05 01:00:00,Caborca,d01,27,0.0,12.1,0,55.1,8,59,69
2021-07-05 02:00:00,Caborca,d01,27,0.0,12.1,0,53.6,5,74,71
2021-07-05 03:00:00,Caborca,d01,27,0.0,12.1,0,52.0,4,70,72
2021-07-05 04:00:00,Caborca,d01,27,0.0,12.1,0,53.8,3,143,65
2021-07-05 05:00:00,Caborca,d01,27,0.0,12.1,0,54.3,2,205,55
2021-07-05 06:00:00,Caborca,d01,27,0.0,12.1,64,55.9,4,63,62
2021-07-05 07:00:00,Caborca,d01,28,0.0,12.1,239,56.0,6,91,62
2021-07-05 08:00:00,Caborca,d01,29,0.0,12.1,401,56.3,7,103,55
2021-07-05 09:00:00,Caborca,d01,29,0.0,12.1,414,55.9,7,93,52
2021-07-05 10:00:00,Caborca,d01,31,0.0,12.1,763,54.7,4,69,53
2021-07-05 11:00:00,Caborca,d01,33,0.0,12.1,961,54.9,3,350,48
2021-07-05 12:00:00,Caborca,d01,34,0.0,12.1,1000,54.9,5,303,45
2021-07-05 13:00:00,Caborca,d01,35,0.0,12.1,1034,53.5,10,288,40
2021-07-05 14:00:00,Caborca,d01,36,0.0,12.1,978,52.4,17,294,37
2021-07-05 15:00:00,Caborca,d01,36,0.0,12.1,120,55.0,13,305,38
2021-07-05 16:00:00,Caborca,d01,33,0.9,13.1,678,57.0,10,275,48
2021-07-05 17:00:00,Caborca,d01,35,0.0,13.1,484,52.9,13,311,38
2021-07-05 18:00:00,Caborca,d01,35,0.0,13.1,221,55.4,11,323,39
2021-07-05 19:00:00,Caborca,d01,34,0.0,13.1,59,56.3,12,335,41
2021-07-05 20:00:00,Caborca,d01,34,0.0,13.1,0,56.8,8,315,43
2021-07-05 21:00:00,Caborca,d01,33,0.0,13.1,0,52.1,11,276,29
2021-07-05 22:00:00,Caborca,d01,32,0.0,13.1,0,53.3,7,278,30
2021-07-05 23:00:00,Caborca,d01,31,0.0,13.1,0,53.1,2,12,31
2021-07-06 00:00:00,Caborca,d01,30,0.0,13.1,0,55.5,6,107,53
2021-07-06 01:00:00,Caborca,d01,29,0.0,13.1,0,56.0,5,130,63
2021-07-06 02:00:00,Caborca,d01,30,0.0,13.1,0,53.8,11,235,44
2021-07-06 03:00:00,Caborca,d01,29,0.0,13.1,0,51.9,2,136,46
2021-07-06 04:00:00,Caborca,d01,28,0.0,13.1,0,53.4,10,90,71
2021-07-06 05:00:00,Caborca,d01,27,0.0,13.1,0,53.6,15,83,73
2021-07-06 06:00:00,Caborca,d01,27,0.2,13.3,22,55.2,20,73,73
2021-07-06 07:00:00,Caborca,d01,26,0.4,13.7,67,59.0,5,88,73
2021-07-06 08:00:00,Caborca,d01,29,0.0,13.7,147,54.8,9,91,62
2021-07-06 09:00:00,Caborca,d01,29,0.1,13.9,581,56.1,31,96,63
2021-07-06 10:00:00,Caborca,d01,31,0.0,13.9,849,52.0,9,101,52
2021-07-06 11:00:00,Caborca,d01,33,0.0,13.9,951,48.9,5,69,44
2021-07-02 23:00:00,Santa Ana,d01,27,0.0,0.0,0,49.5,13,78,68
2021-07-03 00:00:00,Santa Ana,d01,27,0.0,0.0,0,49.3,10,62,67
2021-07-03 01:00:00,Santa Ana,d01,26,0.0,0.0,0,50.2,10,55,71
2021-07-03 02:00:00,Santa Ana,d01,26,0.0,0.0,0,49.9,10,49,68
2021-07-03 03:00:00,Santa Ana,d01,25,0.0,0.0,0,51.1,7,101,68
2021-07-03 04:00:00,Santa Ana,d01,25,0.0,0.0,0,51.3,14,148,81
2021-07-03 05:00:00,Santa Ana,d01,25,0.0,0.0,0,50.9,17,172,81
2021-07-03 06:00:00,Santa Ana,d01,25,0.4,0.4,26,52.6,16,174,86
2021-07-03 07:00:00,Santa Ana,d01,24,0.3,0.7,40,53.7,14,123,77
2021-07-03 08:00:00,Santa Ana,d01,21,7.4,8.1,18,48.7,19,64,89
2021-07-03 09:00:00,Santa Ana,d01,22,20.1,28.1,516,49.3,23,33,85
2021-07-03 10:00:00,Santa Ana,d01,24,0.7,28.8,524,50.0,12,63,75
2021-07-03 11:00:00,Santa Ana,d01,25,0.1,28.9,42,54.6,6,63,71
2021-07-03 12:00:00,Santa Ana,d01,22,6.1,35.0,657,54.7,12,167,90
2021-07-03 13:00:00,Santa Ana,d01,24,0.0,35.0,932,53.3,19,176,88
2021-07-03 14:00:00,Santa Ana,d01,26,0.0,35.0,980,52.3,12,167,80
2021-07-03 15:00:00,Santa Ana,d01,27,0.0,35.0,861,53.4,9,236,72
2021-07-03 16:00:00,Santa Ana,d01,27,0.0,35.0,673,53.8,8,246,68
2021-07-03 17:00:00,Santa Ana,d01,22,5.5,40.6,24,58.9,20,308,94
2021-07-03 18:00:00,Santa Ana,d01,23,12.9,53.4,104,50.8,7,313,91
2021-07-03 19:00:00,Santa Ana,d01,24,0.0,53.4,38,50.1,3,328,83
2021-07-03 20:00:00,Santa Ana,d01,24,0.0,53.4,0,53.4,6,58,82
2021-07-03 21:00:00,Santa Ana,d01,24,0.1,53.5,0,52.0,3,66,80
2021-07-03 22:00:00,Santa Ana,d01,24,0.0,53.6,0,52.8,0,359,79
2021-07-03 23:00:00,Santa Ana,d01,23,0.0,53.6,0,53.9,2,277,81
2021-07-04 00:00:00,Santa Ana,d01,23,0.0,53.6,0,54.2,2,248,85
2021-07-04 01:00:00,Santa Ana,d01,23,0.0,53.6,0,54.0,2,265,87
2021-07-04 02:00:00,Santa Ana,d01,23,0.1,53.7,0,54.5,2,244,90
2021-07-04 03:00:00,Santa Ana,d01,22,0.2,54.0,0,54.4,4,171,93
2021-07-04 04:00:00,Santa Ana,d01,22,0.2,54.1,0,53.7,6,143,93
2021-07-04 05:00:00,Santa Ana,d01,22,0.1,54.2,0,53.0,9,147,92
2021-07-04 06:00:00,Santa Ana,d01,22,0.0,54.2,60,53.1,12,156,92
2021-07-04 07:00:00,Santa Ana,d01,23,0.0,54.2,267,53.3,12,157,86
2021-07-04 08:00:00,Santa Ana,d01,24,0.0,54.2,487,53.2,13,185,85
2021-07-04 09:00:00,Santa Ana,d01,25,0.5,54.7,503,53.3,10,247,82
2021-07-04 10:00:00,Santa Ana,d01,22,20.1,74.8,159,54.0,10,243,93
2021-07-04 11:00:00,Santa Ana,d01,24,0.3,75.2,746,51.6,7,179,81
2021-07-04 12:00:00,Santa Ana,d01,26,0.0,75.2,997,52.8,12,209,67
2021-07-04 13:00:00,Santa Ana,d01,23,11.7,86.9,436,53.7,9,248,96
2021-07-04 14:00:00,Santa Ana,d01,25,1.3,88.2,655,51.3,10,17,76
2021-07-04 15:00:00,Santa Ana,d01,27,0.0,88.2,778,51.1,9,26,70
2021-07-04 16:00:00,Santa Ana,d01,28,0.0,88.2,664,50.6,8,14,64
2021-07-04 17:00:00,Santa Ana,d01,24,0.0,88.3,503,53.9,35,258,81
2021-07-04 18:00:00,Santa Ana,d01,23,3.3,91.6,270,51.6,7,222,86
2021-07-04 19:00:00,Santa Ana,d01,24,0.0,91.6,54,50.4,7,116,80
2021-07-04 20:00:00,Santa Ana,d01,24,0.0,91.6,0,51.6,7,20,82
2021-07-04 21:00:00,Santa Ana,d01,24,0.0,91.6,0,51.2,6,95,81
2021-07-04 22:00:00,Santa Ana,d01,23,0.0,91.6,0,49.8,5,116,81
2021-07-04 23:00:00,Santa Ana,d01,23,0.0,91.6,0,48.7,6,101,77
2021-07-05 00:00:00,Santa Ana,d01,24,0.0,91.6,0,47.0,5,136,73
2021-07-05 01:00:00,Santa Ana,d01,22,0.0,91.6,0,45.8,6,153,85
2021-07-05 02:00:00,Santa Ana,d01,22,0.0,91.6,0,44.8,8,133,89
2021-07-05 03:00:00,Santa Ana,d01,22,0.0,91.6,0,44.4,9,125,79
2021-07-05 04:00:00,Santa Ana,d01,22,0.0,91.6,0,44.0,9,130,76
2021-07-05 05:00:00,Santa Ana,d01,22,0.0,91.6,0,44.1,10,148,76
2021-07-05 06:00:00,Santa Ana,d01,22,0.0,91.6,82,42.9,14,146,81
2021-07-05 07:00:00,Santa Ana,d01,23,0.0,91.6,259,42.7,18,154,82
2021-07-05 08:00:00,Santa Ana,d01,25,0.0,91.6,481,42.3,17,163,76
2021-07-05 09:00:00,Santa Ana,d01,26,0.0,91.6,659,44.2,13,185,67
2021-07-05 10:00:00,Santa Ana,d01,26,0.0,91.6,242,44.9,14,212,58
2021-07-05 11:00:00,Santa Ana,d01,28,0.0,91.6,955,47.5,8,206,55
2021-07-05 12:00:00,Santa Ana,d01,29,0.0,91.6,1039,48.1,10,197,53
2021-07-05 13:00:00,Santa Ana,d01,30,0.0,91.6,1041,47.6,12,237,47
2021-07-05 14:00:00,Santa Ana,d01,31,0.0,91.6,954,46.5,16,261,43
2021-07-05 15:00:00,Santa Ana,d01,31,0.0,91.6,858,44.5,15,278,43
2021-07-05 16:00:00,Santa Ana,d01,31,0.0,91.6,687,44.2,16,293,43
2021-07-05 17:00:00,Santa Ana,d01,30,0.0,91.6,480,45.7,19,306,52
2021-07-05 18:00:00,Santa Ana,d01,29,0.0,91.6,257,50.6,30,274,59
2021-07-05 19:00:00,Santa Ana,d01,27,0.0,91.6,52,49.4,16,295,63
2021-07-05 20:00:00,Santa Ana,d01,26,0.0,91.6,0,50.0,6,306,69
2021-07-05 21:00:00,Santa Ana,d01,26,0.0,91.6,0,50.3,3,281,72
2021-07-05 22:00:00,Santa Ana,d01,25,0.0,91.6,0,52.0,4,305,75
2021-07-05 23:00:00,Santa Ana,d01,25,0.0,91.6,0,52.0,9,310,75
2021-07-06 00:00:00,Santa Ana,d01,24,0.0,91.6,0,51.1,8,301,79
2021-07-06 01:00:00,Santa Ana,d01,23,0.0,91.6,0,50.9,6,287,82
2021-07-06 02:00:00,Santa Ana,d01,23,0.0,91.6,0,51.0,5,268,87
2021-07-06 03:00:00,Santa Ana,d01,22,0.0,91.6,0,51.8,3,247,94
2021-07-06 04:00:00,Santa Ana,d01,22,0.0,91.6,0,51.4,2,158,95
2021-07-06 05:00:00,Santa Ana,d01,22,0.0,91.6,0,51.3,3,117,94
2021-07-06 06:00:00,Santa Ana,d01,22,0.0,91.6,71,50.2,3,210,97
2021-07-06 07:00:00,Santa Ana,d01,24,0.0,91.6,209,52.0,8,63,85
2021-07-06 08:00:00,Santa Ana,d01,25,0.0,91.6,165,50.7,13,48,66
2021-07-06 09:00:00,Santa Ana,d01,24,0.3,91.9,290,45.7,12,1,75
2021-07-06 10:00:00,Santa Ana,d01,26,0.0,91.9,550,45.9,10,14,65
2021-07-06 11:00:00,Santa Ana,d01,28,0.0,91.9,751,45.7,4,343,58
2021-07-02 23:00:00,Navojoa,d01,31,0.0,0.0,0,63.3,8,252,57
2021-07-03 00:00:00,Navojoa,d01,30,0.0,0.0,0,62.2,8,250,58
2021-07-03 01:00:00,Navojoa,d01,30,0.0,0.0,0,63.1,8,271,61
2021-07-03 02:00:00,Navojoa,d01,29,0.0,0.0,0,62.9,4,250,64
2021-07-03 03:00:00,Navojoa,d01,29,0.0,0.0,0,62.5,5,218,68
2021-07-03 04:00:00,Navojoa,d01,28,0.0,0.0,0,62.3,5,201,74
2021-07-03 05:00:00,Navojoa,d01,28,0.0,0.0,0,61.6,4,194,79
2021-07-03 06:00:00,Navojoa,d01,28,0.0,0.0,56,62.2,8,169,81
2021-07-03 07:00:00,Navojoa,d01,29,0.0,0.0,282,62.3,5,205,71
2021-07-03 08:00:00,Navojoa,d01,31,0.0,0.0,507,61.6,6,188,59
2021-07-03 09:00:00,Navojoa,d01,33,0.0,0.0,693,62.5,6,186,53
2021-07-03 10:00:00,Navojoa,d01,34,0.0,0.0,873,63.8,8,181,52
2021-07-03 11:00:00,Navojoa,d01,35,0.0,0.0,306,66.8,11,172,52
2021-07-03 12:00:00,Navojoa,d01,35,0.4,0.4,925,66.5,8,191,52
2021-07-03 13:00:00,Navojoa,d01,31,4.2,4.6,90,71.6,12,339,67
2021-07-03 14:00:00,Navojoa,d01,32,8.4,13.0,437,65.2,4,275,64
2021-07-03 15:00:00,Navojoa,d01,34,0.0,13.0,836,62.4,14,262,53
2021-07-03 16:00:00,Navojoa,d01,34,0.0,13.0,658,63.6,14,309,52
2021-07-03 17:00:00,Navojoa,d01,33,0.0,13.0,418,63.1,14,300,57
2021-07-03 18:00:00,Navojoa,d01,32,0.0,13.0,81,61.0,9,249,57
2021-07-03 19:00:00,Navojoa,d01,32,0.0,13.0,17,60.4,8,287,55
2021-07-03 20:00:00,Navojoa,d01,31,0.0,13.0,0,61.4,4,342,52
2021-07-03 21:00:00,Navojoa,d01,31,0.0,13.0,0,60.7,3,37,52
2021-07-03 22:00:00,Navojoa,d01,30,0.0,13.0,0,59.9,1,326,53
2021-07-03 23:00:00,Navojoa,d01,30,0.0,13.0,0,60.2,8,168,64
2021-07-04 00:00:00,Navojoa,d01,29,0.0,13.0,0,63.6,11,186,76
2021-07-04 01:00:00,Navojoa,d01,28,0.0,13.0,0,64.2,11,182,79
2021-07-04 02:00:00,Navojoa,d01,28,0.0,13.0,0,63.5,11,181,78
2021-07-04 03:00:00,Navojoa,d01,28,0.0,13.0,0,63.7,10,187,82
2021-07-04 04:00:00,Navojoa,d01,27,0.0,13.0,0,63.7,10,179,81
2021-07-04 05:00:00,Navojoa,d01,27,0.0,13.0,0,63.8,11,166,80
2021-07-04 06:00:00,Navojoa,d01,27,0.0,13.0,56,63.8,12,158,79
2021-07-04 07:00:00,Navojoa,d01,28,0.0,13.0,183,63.6,15,152,75
2021-07-04 08:00:00,Navojoa,d01,29,0.0,13.0,320,63.4,16,153,71
2021-07-04 09:00:00,Navojoa,d01,30,0.0,13.0,663,63.7,15,149,64
2021-07-04 10:00:00,Navojoa,d01,32,0.0,13.0,713,63.4,15,157,57
2021-07-04 11:00:00,Navojoa,d01,33,0.0,13.0,877,63.4,11,167,52
2021-07-04 12:00:00,Navojoa,d01,34,0.0,13.0,1036,62.8,10,177,48
2021-07-04 13:00:00,Navojoa,d01,35,0.0,13.0,1027,61.3,11,199,45
2021-07-04 14:00:00,Navojoa,d01,36,0.0,13.0,934,60.6,12,204,43
2021-07-04 15:00:00,Navojoa,d01,36,0.0,13.0,803,60.0,13,208,42
2021-07-04 16:00:00,Navojoa,d01,35,0.0,13.0,602,60.4,17,222,45
2021-07-04 17:00:00,Navojoa,d01,34,0.0,13.0,455,60.1,17,232,47
2021-07-04 18:00:00,Navojoa,d01,33,0.0,13.0,210,59.6,14,237,49
2021-07-04 19:00:00,Navojoa,d01,32,0.0,13.0,25,60.3,12,228,51
2021-07-04 20:00:00,Navojoa,d01,32,0.0,13.0,0,59.7,9,224,54
2021-07-04 21:00:00,Navojoa,d01,31,0.0,13.0,0,60.5,7,213,58
2021-07-04 22:00:00,Navojoa,d01,30,0.0,13.0,0,61.3,7,169,65
2021-07-04 23:00:00,Navojoa,d01,29,0.0,13.0,0,61.5,9,185,71
2021-07-05 00:00:00,Navojoa,d01,29,0.0,13.0,0,60.7,12,182,75
2021-07-05 01:00:00,Navojoa,d01,28,0.0,13.0,0,60.3,14,184,79
2021-07-05 02:00:00,Navojoa,d01,28,0.0,13.0,0,61.0,11,179,78
2021-07-05 03:00:00,Navojoa,d01,28,0.0,13.0,0,59.2,11,187,75
2021-07-05 04:00:00,Navojoa,d01,27,0.0,13.0,0,58.9,10,171,73
2021-07-05 05:00:00,Navojoa,d01,27,0.0,13.0,0,57.3,9,145,73
2021-07-05 06:00:00,Navojoa,d01,27,0.0,13.0,80,56.4,10,139,74
2021-07-05 07:00:00,Navojoa,d01,28,0.0,13.0,252,56.2,11,140,66
2021-07-05 08:00:00,Navojoa,d01,30,0.0,13.0,484,56.0,11,150,57
2021-07-05 09:00:00,Navojoa,d01,32,0.0,13.0,692,56.0,11,154,51
2021-07-05 10:00:00,Navojoa,d01,33,0.0,13.0,862,56.0,11,163,47
2021-07-05 11:00:00,Navojoa,d01,35,0.0,13.0,981,56.1,10,178,43
2021-07-05 12:00:00,Navojoa,d01,36,0.0,13.0,1040,55.6,9,192,41
2021-07-05 13:00:00,Navojoa,d01,37,0.0,13.0,1034,55.5,11,209,40
2021-07-05 14:00:00,Navojoa,d01,37,0.0,13.0,964,54.1,13,213,38
2021-07-05 15:00:00,Navojoa,d01,37,0.0,13.0,802,54.0,16,211,39
2021-07-05 16:00:00,Navojoa,d01,36,0.0,13.0,649,55.6,19,222,44
2021-07-05 17:00:00,Navojoa,d01,35,0.0,13.0,425,55.3,19,223,45
2021-07-05 18:00:00,Navojoa,d01,34,0.0,13.0,133,55.7,17,226,45
2021-07-05 19:00:00,Navojoa,d01,33,0.0,13.0,10,55.4,15,221,49
2021-07-05 20:00:00,Navojoa,d01,32,0.0,13.0,0,55.7,12,205,52
2021-07-05 21:00:00,Navojoa,d01,30,0.0,13.0,0,56.0,11,184,58
2021-07-05 22:00:00,Navojoa,d01,30,0.0,13.0,0,57.0,10,172,63
2021-07-05 23:00:00,Navojoa,d01,29,0.0,13.0,0,56.6,10,171,66
2021-07-06 00:00:00,Navojoa,d01,29,0.0,13.0,0,56.0,11,175,69
2021-07-06 01:00:00,Navojoa,d01,28,0.0,13.0,0,56.5,9,181,71
2021-07-06 02:00:00,Navojoa,d01,28,0.0,13.0,0,56.0,8,186,76
2021-07-06 03:00:00,Navojoa,d01,28,0.0,13.0,0,55.0,6,183,79
2021-07-06 04:00:00,Navojoa,d01,27,0.0,13.0,0,52.8,7,165,77
2021-07-06 05:00:00,Navojoa,d01,27,0.0,13.0,0,52.2,5,124,75
2021-07-06 06:00:00,Navojoa,d01,28,0.0,13.0,63,49.4,9,119,71
2021-07-06 07:00:00,Navojoa,d01,29,0.0,13.0,286,47.5,10,122,65
2021-07-06 08:00:00,Navojoa,d01,31,0.0,13.0,513,45.7,12,141,57
2021-07-06 09:00:00,Navojoa,d01,32,0.0,13.0,719,45.3,12,153,52
2021-07-06 10:00:00,Navojoa,d01,34,0.0,13.0,887,44.1,15,172,47
2021-07-06 11:00:00,Navojoa,d01,35,0.0,13.0,942,44.4,13,178,42
2021-07-02 23:00:00,Bahía de Kino,d01,29,0.0,0.0,0,55.2,4,250,70
2021-07-03 00:00:00,Bahía de Kino,d01,29,0.0,0.0,0,55.4,8,214,74
2021-07-03 01:00:00,Bahía de Kino,d01,28,0.0,0.0,0,54.4,11,224,81
2021-07-03 02:00:00,Bahía de Kino,d01,28,0.0,0.0,0,54.0,10,233,83
2021-07-03 03:00:00,Bahía de Kino,d01,28,0.0,0.0,0,53.8,9,220,83
2021-07-03 04:00:00,Bahía de Kino,d01,28,0.0,0.0,0,54.0,5,203,83
2021-07-03 05:00:00,Bahía de Kino,d01,28,0.0,0.0,0,54.3,8,127,81
2021-07-03 06:00:00,Bahía de Kino,d01,28,0.0,0.0,47,53.8,5,100,81
2021-07-03 07:00:00,Bahía de Kino,d01,28,0.0,0.0,251,53.8,6,128,78
2021-07-03 08:00:00,Bahía de Kino,d01,29,0.0,0.0,473,56.6,9,122,69
2021-07-03 09:00:00,Bahía de Kino,d01,30,0.0,0.0,676,57.8,10,154,63
2021-07-03 10:00:00,Bahía de Kino,d01,30,0.0,0.0,844,58.1,7,174,68
2021-07-03 11:00:00,Bahía de Kino,d01,31,0.0,0.0,967,56.4,6,114,60
2021-07-03 12:00:00,Bahía de Kino,d01,30,0.0,0.0,962,54.8,12,183,71
2021-07-03 13:00:00,Bahía de Kino,d01,30,0.0,0.0,992,54.5,11,208,73
2021-07-03 14:00:00,Bahía de Kino,d01,30,0.0,0.0,948,52.9,18,218,79
2021-07-03 15:00:00,Bahía de Kino,d01,30,0.0,0.0,800,53.3,14,230,79
2021-07-03 16:00:00,Bahía de Kino,d01,30,0.0,0.0,653,49.9,12,222,73
2021-07-03 17:00:00,Bahía de Kino,d01,30,0.0,0.0,498,43.7,11,215,74
2021-07-03 18:00:00,Bahía de Kino,d01,29,0.0,0.0,277,42.7,12,215,75
2021-07-03 19:00:00,Bahía de Kino,d01,29,0.0,0.0,65,45.6,10,250,70
2021-07-03 20:00:00,Bahía de Kino,d01,29,0.0,0.0,0,47.4,11,300,72
2021-07-03 21:00:00,Bahía de Kino,d01,29,0.0,0.0,0,45.9,8,225,65
2021-07-03 22:00:00,Bahía de Kino,d01,29,0.0,0.0,0,46.0,9,212,72
2021-07-03 23:00:00,Bahía de Kino,d01,29,0.0,0.0,0,47.9,5,188,77
2021-07-04 00:00:00,Bahía de Kino,d01,29,0.0,0.0,0,47.9,3,186,75
2021-07-04 01:00:00,Bahía de Kino,d01,29,0.0,0.0,0,48.6,2,164,69
2021-07-04 02:00:00,Bahía de Kino,d01,28,0.0,0.0,0,48.4,2,143,74
2021-07-04 03:00:00,Bahía de Kino,d01,28,0.0,0.0,0,49.5,6,116,77
2021-07-04 04:00:00,Bahía de Kino,d01,28,0.0,0.0,0,51.6,10,105,76
2021-07-04 05:00:00,Bahía de Kino,d01,28,0.0,0.0,0,53.0,10,118,75
2021-07-04 06:00:00,Bahía de Kino,d01,28,0.0,0.0,39,53.0,9,112,81
2021-07-04 07:00:00,Bahía de Kino,d01,28,0.0,0.0,242,51.1,8,120,83
2021-07-04 08:00:00,Bahía de Kino,d01,28,0.0,0.0,463,52.3,14,162,85
2021-07-04 09:00:00,Bahía de Kino,d01,29,0.0,0.0,670,51.1,19,166,86
2021-07-04 10:00:00,Bahía de Kino,d01,29,0.0,0.0,843,49.9,17,172,87
2021-07-04 11:00:00,Bahía de Kino,d01,29,0.0,0.0,968,48.3,20,176,88
2021-07-04 12:00:00,Bahía de Kino,d01,29,0.0,0.0,1035,45.9,20,186,78
2021-07-04 13:00:00,Bahía de Kino,d01,29,0.0,0.0,1038,44.6,18,195,71
2021-07-04 14:00:00,Bahía de Kino,d01,29,0.0,0.0,975,42.9,19,191,84
2021-07-04 15:00:00,Bahía de Kino,d01,29,0.0,0.0,855,40.6,19,192,86
2021-07-04 16:00:00,Bahía de Kino,d01,29,0.0,0.0,680,44.0,18,191,85
2021-07-04 17:00:00,Bahía de Kino,d01,29,0.0,0.0,508,44.3,17,197,86
2021-07-04 18:00:00,Bahía de Kino,d01,28,0.0,0.0,287,43.8,12,208,87
2021-07-04 19:00:00,Bahía de Kino,d01,28,0.0,0.0,74,45.2,13,209,89
2021-07-04 20:00:00,Bahía de Kino,d01,28,0.0,0.0,0,47.4,13,215,89
2021-07-04 21:00:00,Bahía de Kino,d01,28,0.0,0.0,0,48.1,13,205,89
2021-07-04 22:00:00,Bahía de Kino,d01,28,0.0,0.0,0,48.2,15,206,90
2021-07-04 23:00:00,Bahía de Kino,d01,28,0.0,0.0,0,47.6,11,213,87
2021-07-05 00:00:00,Bahía de Kino,d01,28,0.0,0.0,0,47.2,6,199,91
2021-07-05 01:00:00,Bahía de Kino,d01,28,0.0,0.0,0,45.5,4,166,92
2021-07-05 02:00:00,Bahía de Kino,d01,27,0.0,0.0,0,44.3,10,110,92
2021-07-05 03:00:00,Bahía de Kino,d01,27,0.0,0.0,0,42.9,12,98,90
2021-07-05 04:00:00,Bahía de Kino,d01,27,0.0,0.0,0,41.5,15,85,89
2021-07-05 05:00:00,Bahía de Kino,d01,27,0.0,0.0,0,40.3,14,79,92
2021-07-05 06:00:00,Bahía de Kino,d01,26,0.0,0.0,59,39.7,14,80,94
2021-07-05 07:00:00,Bahía de Kino,d01,28,0.0,0.0,233,40.2,12,131,90
2021-07-05 08:00:00,Bahía de Kino,d01,29,0.0,0.0,457,39.6,20,156,82
2021-07-05 09:00:00,Bahía de Kino,d01,29,0.0,0.0,666,40.2,21,162,87
2021-07-05 10:00:00,Bahía de Kino,d01,29,0.0,0.0,843,38.9,20,169,82
2021-07-05 11:00:00,Bahía de Kino,d01,29,0.0,0.0,973,37.1,20,177,82
2021-07-05 12:00:00,Bahía de Kino,d01,29,0.0,0.0,1042,36.9,19,183,81
2021-07-05 13:00:00,Bahía de Kino,d01,29,0.0,0.0,1049,34.9,19,187,81
2021-07-05 14:00:00,Bahía de Kino,d01,29,0.0,0.0,989,34.7,19,191,83
2021-07-05 15:00:00,Bahía de Kino,d01,29,0.0,0.0,868,35.3,18,195,80
2021-07-05 16:00:00,Bahía de Kino,d01,29,0.0,0.0,693,38.1,18,201,83
2021-07-05 17:00:00,Bahía de Kino,d01,29,0.0,0.0,486,38.5,19,202,85
2021-07-05 18:00:00,Bahía de Kino,d01,29,0.0,0.0,262,37.4,18,212,87
2021-07-05 19:00:00,Bahía de Kino,d01,28,0.0,0.0,53,36.4,15,218,89
2021-07-05 20:00:00,Bahía de Kino,d01,28,0.0,0.0,0,34.5,15,214,92
2021-07-05 21:00:00,Bahía de Kino,d01,28,0.0,0.0,0,33.0,15,214,94
2021-07-05 22:00:00,Bahía de Kino,d01,28,0.0,0.0,0,32.2,12,206,93
2021-07-05 23:00:00,Bahía de Kino,d01,28,0.0,0.0,0,30.8,6,186,95
2021-07-06 00:00:00,Bahía de Kino,d01,27,0.0,0.0,0,28.7,4,167,95
2021-07-06 01:00:00,Bahía de Kino,d01,27,0.0,0.0,0,27.6,5,163,94
2021-07-06 02:00:00,Bahía de Kino,d01,27,0.0,0.0,0,26.7,5,107,95
2021-07-06 03:00:00,Bahía de Kino,d01,26,0.0,0.0,0,29.3,8,83,95
2021-07-06 04:00:00,Bahía de Kino,d01,26,0.0,0.0,0,32.9,9,68,99
2021-07-06 05:00:00,Bahía de Kino,d01,26,0.0,0.0,0,37.5,14,67,100
2021-07-06 06:00:00,Bahía de Kino,d01,26,0.0,0.0,49,39.1,15,59,96
2021-07-06 07:00:00,Bahía de Kino,d01,28,0.0,0.0,257,43.5,18,58,83
2021-07-06 08:00:00,Bahía de Kino,d01,30,0.0,0.0,477,50.5,23,69,62
2021-07-06 09:00:00,Bahía de Kino,d01,31,0.0,0.0,647,54.9,23,64,55
2021-07-06 10:00:00,Bahía de Kino,d01,31,0.0,0.0,154,60.7,13,35,52
2021-07-06 11:00:00,Bahía de Kino,d01,31,0.0,0.0,635,58.2,15,129,51
2021-07-02 23:00:00,Guaymas,d01,28,0.0,0.0,0,52.6,7,190,82
2021-07-03 00:00:00,Guaymas,d01,28,0.0,0.0,0,54.8,6,200,85
2021-07-03 01:00:00,Guaymas,d01,28,0.4,0.4,0,58.7,4,149,88
2021-07-03 02:00:00,Guaymas,d01,27,0.2,0.6,0,62.6,4,200,88
2021-07-03 03:00:00,Guaymas,d01,27,0.2,0.8,0,60.7,2,12,87
2021-07-03 04:00:00,Guaymas,d01,27,0.0,0.8,0,58.1,4,237,91
2021-07-03 05:00:00,Guaymas,d01,27,0.0,0.8,0,58.9,5,314,90
2021-07-03 06:00:00,Guaymas,d01,27,0.0,0.8,55,59.5,2,21,84
2021-07-03 07:00:00,Guaymas,d01,28,0.0,0.8,179,57.5,4,69,79
2021-07-03 08:00:00,Guaymas,d01,29,0.0,0.8,472,57.5,7,85,71
2021-07-03 09:00:00,Guaymas,d01,31,0.0,0.8,694,58.2,9,87,61
2021-07-03 10:00:00,Guaymas,d01,32,0.0,0.8,864,55.9,9,104,53
2021-07-03 11:00:00,Guaymas,d01,34,0.0,0.8,983,55.4,10,159,49
2021-07-03 12:00:00,Guaymas,d01,34,0.0,0.8,1016,56.1,15,198,52
2021-07-03 13:00:00,Guaymas,d01,34,0.0,0.8,1039,56.3,16,223,55
